,hex9,value
208  ,89196ba8003ffff,317
209  ,891969408cbffff,969
210  ,8919696158fffff,6764
211  ,89196bb0e0fffff,3241
212  ,89196ba0973ffff,9278
213  ,89196ba930bffff,9885
214  ,89196ba0067ffff,4741
215  ,89196bb9b53ffff,5953
216  ,89196bb4267ffff,23
217  ,89196ba662bffff,8128
218  ,89196ba8b47ffff,5698
219  ,8919697905bffff,3585
220  ,89196ba2423ffff,2893
221  ,89196b85957ffff,465
222  ,89196b8699bffff,5891
223  ,8919694532bffff,7120
224  ,8919694f20fffff,8269
225  ,8919696949bffff,8520
226  ,8919694127bffff,2314
227  ,89196ba132fffff,853
228  ,8919694cb47ffff,6977
229  ,89196baad13ffff,3617
230  ,89196b9644bffff,4255
231  ,89196bb46afffff,3284
232  ,89196bb49d3ffff,5885
233  ,891969496afffff,8343
234  ,89196b05a1bffff,9669
235  ,89196ba0097ffff,2005
236  ,8919694f697ffff,2326
237  ,8919694ac0fffff,6941
238  ,89196942817ffff,8828
239  ,89196b841abffff,2142
240  ,89196978c17ffff,3643
241  ,8919694c3abffff,3956
242  ,89196b16973ffff,6853
243  ,89196ba16a7ffff,8836
244  ,89196b32163ffff,8452
245  ,89196baa50fffff,2332
246  ,891969634b3ffff,8403
247  ,89196b84d1bffff,5177
248  ,89196b85567ffff,7939
249  ,89196b8427bffff,1752
250  ,8919696b407ffff,5789
251  ,89196b332d3ffff,5610
252  ,89196bb9457ffff,2583
253  ,89196baecafffff,7924
254  ,89196bae98bffff,4435
255  ,8919694a013ffff,352
256  ,89196bb8bc3ffff,1060
257  ,89196bb21c3ffff,4000
258  ,89196bb1027ffff,7727
259  ,89196978133ffff,4102
260  ,89196ba423bffff,1377
261  ,89196ba706fffff,3979
262  ,8919694c46fffff,1483
263  ,89196ba6c6fffff,4176
264  ,89196bb8553ffff,517
265  ,89196bb33c7ffff,2318
266  ,89196ba8babffff,6263
267  ,89196941417ffff,5647
268  ,89196ba12a3ffff,6139
269  ,89196bb21dbffff,8431
270  ,89196bb65cbffff,9045
271  ,89196ba2c27ffff,2828
272  ,89196ba2b7bffff,1049
273  ,89196ba1d8fffff,9825
274  ,89196ba2943ffff,8603
275  ,8919694968bffff,3139
276  ,89196941177ffff,6199
277  ,89196bb0e73ffff,755
278  ,89196b3008bffff,1889
279  ,89196baa107ffff,5009
280  ,89196b16927ffff,8311
281  ,89196b326a7ffff,204
282  ,89196bb5597ffff,764
283  ,89196bb941bffff,8595
284  ,891fa496597ffff,7745
285  ,89196978c4fffff,9725
286  ,89196969677ffff,6923
287  ,89196bb4bb3ffff,8117
288  ,89196ba6c3bffff,3200
289  ,891969588b7ffff,8512
290  ,89196bb2d17ffff,548
291  ,89196b32247ffff,5163
292  ,89196b3314bffff,655
293  ,89196ba4dabffff,9166
294  ,89196bb0a37ffff,7478
295  ,89196ba2517ffff,7631
296  ,891fa49347bffff,1938
297  ,8919697b243ffff,287
298  ,89196bbabd7ffff,251
299  ,89196961007ffff,1860
300  ,89196ba332fffff,3669
301  ,891969614c7ffff,8522
302  ,89196bbb067ffff,7794
303  ,89196bb827bffff,2498
304  ,89196941683ffff,614
305  ,89196ba1ec3ffff,6778
306  ,89196bac827ffff,1154
307  ,89196bb7253ffff,8396
308  ,89196b061b3ffff,3945
309  ,89196bb9a7bffff,9979
310  ,89196b8c933ffff,8215
311  ,89196bbaa93ffff,5510
312  ,8919695b267ffff,2562
313  ,89196baa223ffff,8409
314  ,8919694d123ffff,3581
315  ,89196bad623ffff,8286
316  ,8919694db37ffff,928
317  ,89196b16847ffff,2998
318  ,89196948e6fffff,5059
319  ,8919696160fffff,5307
320  ,89196bb8d83ffff,6376
321  ,89196ba4e9bffff,4009
322  ,89196bb0177ffff,1918
323  ,8919694da5bffff,3476
324  ,8919694ab0fffff,4279
325  ,89196bacc07ffff,8969
326  ,8919696a5a7ffff,1802
327  ,89196b04563ffff,9502
328  ,89196ba752fffff,1696
329  ,89196941633ffff,3604
330  ,89196bb66d7ffff,2704
331  ,89196bb2c33ffff,5582
332  ,89196940a47ffff,6079
333  ,8919696a6b7ffff,8638
334  ,89196941053ffff,3120
335  ,8919696311bffff,7013
336  ,89196959477ffff,1916
337  ,89196b94dabffff,1047
338  ,8919697a9a7ffff,3697
339  ,89196b14507ffff,2473
340  ,89196b14427ffff,1425
341  ,89196bb1013ffff,1158
342  ,89196978507ffff,8890
343  ,89196ba658bffff,3902
344  ,89196ba4b87ffff,8660
345  ,89196bad963ffff,8562
346  ,89196bb1817ffff,8465
347  ,89196b85babffff,4928
348  ,89196badd63ffff,9158
349  ,89196941983ffff,7720
350  ,89196bb19a7ffff,9586
351  ,89196b04123ffff,7478
352  ,89196ba065bffff,4816
353  ,89196bb1c6fffff,8348
354  ,89196b1639bffff,4822
355  ,89196bb6597ffff,608
356  ,8919694adabffff,1662
357  ,89196bb130bffff,4180
358  ,89196ba5453ffff,6957
359  ,89196ba0dc3ffff,6213
360  ,89196b9695bffff,1014
361  ,89196bae02fffff,8566
362  ,89196bab50fffff,9191
363  ,891969400cbffff,4161
364  ,89196bbb66bffff,4342
365  ,8919696340bffff,5272
366  ,89196b32ed3ffff,6303
367  ,89196b86dcfffff,9909
368  ,89196ba4b87ffff,8332
369  ,89196ba6c67ffff,5979
370  ,8919697b39bffff,6974
371  ,89196b94d37ffff,2472
372  ,89196bb084bffff,4687
373  ,89196ba8523ffff,4727
374  ,89196979b8fffff,2273
375  ,89196b14c63ffff,3335
376  ,89196bacadbffff,9027
377  ,8919694aa03ffff,7056
378  ,8919694d80bffff,961
379  ,89196bb5553ffff,9959
380  ,89196ba85a3ffff,504
381  ,89196bad563ffff,7012
382  ,89196bb8417ffff,31
383  ,8919694816bffff,6724
384  ,89196ba2547ffff,5187
385  ,89196bb9923ffff,9538
386  ,89196bb8d5bffff,3233
387  ,89196b86e33ffff,714
388  ,89196b142b7ffff,1332
389  ,89196bb2acfffff,8965
390  ,89196b86653ffff,4606
391  ,8919696a267ffff,5444
392  ,89196b94183ffff,2850
393  ,8919696a323ffff,1364
394  ,891969791d7ffff,1943
395  ,89196b84ea7ffff,8982
396  ,89196ba54a3ffff,4761
397  ,89196baf357ffff,342
398  ,8919694de47ffff,1572
399  ,89196bad847ffff,9046
400  ,89196978d03ffff,2658
401  ,89196bb1e37ffff,9006
402  ,8919697a367ffff,415
403  ,8919682cb1bffff,4382
404  ,89196bbb11bffff,8832
405  ,89196bac153ffff,8446
406  ,8919694a48bffff,5821
407  ,8919694cb7bffff,1912
408  ,89196bad04fffff,1227
409  ,8919694f5d7ffff,6388
410  ,8919694f113ffff,8719
411  ,89196ba3477ffff,4500
412  ,891969622dbffff,6646
413  ,89196b9644fffff,789
414  ,891fa492dd3ffff,1091
415  ,89196b05d33ffff,3301
416  ,89196bac34fffff,6826
417  ,89196bb7443ffff,8179
418  ,89196b32c27ffff,4303
419  ,89196ba5bb7ffff,8890
420  ,89196b0e9b3ffff,8121
421  ,89196ba1253ffff,4918
422  ,89196ba93c7ffff,9246
423  ,89196bb6c37ffff,6637
424  ,89196b875a3ffff,3981
425  ,89196960623ffff,242
426  ,8919694da8bffff,2466
427  ,89196ba2483ffff,2471
428  ,89196bace13ffff,7481
429  ,89196b14297ffff,8556
430  ,89196bb5b03ffff,9657
431  ,89196b32a03ffff,7349
432  ,89196961217ffff,9638
433  ,89196ba4e73ffff,5980
434  ,89196b16057ffff,2635
435  ,891969606cbffff,1514
436  ,8919697910bffff,184
437  ,89196ba92d7ffff,3741
438  ,89196945647ffff,4301
439  ,89196ba5ca7ffff,6528
440  ,89196ba6997ffff,6220
441  ,89196b86a07ffff,7987
442  ,8919694cad7ffff,2590
443  ,89196ba8a6bffff,5270
444  ,89196bb2c7bffff,389
445  ,89196b840d3ffff,3122
446  ,89196b9643bffff,8691
447  ,89196b05b63ffff,6341
448  ,89196ba238fffff,5253
449  ,8919694b30bffff,7229
450  ,89196bb814bffff,1974
451  ,89196b33083ffff,2385
452  ,89196ba6ec7ffff,214
453  ,891969419a3ffff,6533
454  ,8919694c18fffff,1246
455  ,89196ba0907ffff,7316
456  ,89196948d2fffff,608
457  ,8919694d993ffff,232
458  ,89196baa2a3ffff,1108
459  ,89196bae01bffff,9387
460  ,89196baa0a3ffff,3386
461  ,891969611b3ffff,706
462  ,89196949a67ffff,9261
463  ,891fa4929a3ffff,146
464  ,89196bb9477ffff,756
465  ,89196b14e77ffff,8082
466  ,891fa4925abffff,1040
467  ,89196b06333ffff,9354
468  ,891969406afffff,6456
469  ,8919694b37bffff,8602
470  ,89196968173ffff,5320
471  ,89196ba885bffff,1256
472  ,89196ba53cfffff,798
473  ,89196bb036fffff,4463
474  ,89196b86393ffff,1411
475  ,8919694d0cfffff,7478
476  ,8919694832fffff,945
477  ,89196ba4617ffff,7064
478  ,891fa49249bffff,5709
479  ,89196b95db7ffff,2399
480  ,89196ba73dbffff,5993
481  ,89196b142cfffff,1662
482  ,89196bada57ffff,7124
483  ,89196bb2887ffff,1505
484  ,89196bb9813ffff,8349
485  ,89196ba2313ffff,9313
486  ,89196ba1117ffff,7315
487  ,89196bb58b7ffff,8820
488  ,89196ba5147ffff,2077
489  ,89196b94e57ffff,384
490  ,89196ba548bffff,9179
491  ,89196bb897bffff,3182
492  ,8919696343bffff,1184
493  ,89196bbaab7ffff,6339
494  ,89196bad4afffff,3157
495  ,8919694b433ffff,6706
496  ,89196941087ffff,6650
497  ,89196bb74b7ffff,2837
498  ,89196bb136fffff,2597
499  ,89196badb57ffff,7715
500  ,89196bba923ffff,9466
501  ,891969489d7ffff,1817
502  ,8919695916bffff,5898
503  ,89196940a8bffff,9538
504  ,8919694f1a7ffff,245
505  ,89196942377ffff,6983
506  ,89196949373ffff,7160
507  ,89196bbb66fffff,2099
508  ,891fa492d77ffff,7788
509  ,89196b336d7ffff,5750
510  ,89196b324dbffff,563
511  ,89196b84843ffff,250
512  ,89196bb45bbffff,2258
513  ,89196ba744bffff,5607
514  ,89196b32083ffff,8061
515  ,89196bb5da7ffff,1117
516  ,8919697a90fffff,2208
517  ,89196baaaa7ffff,9651
518  ,89196bade6fffff,2362
519  ,89196968503ffff,8800
520  ,89196b06e43ffff,8444
521  ,89196ba247bffff,8972
522  ,89196bb2a67ffff,7703
523  ,89196bad5dbffff,12
524  ,89196b33477ffff,1566
525  ,89196b16e43ffff,9587
526  ,89196ba0b8bffff,715
527  ,89196ba4ba3ffff,4698
528  ,89196b8482bffff,9777
529  ,8919694a9cfffff,851
530  ,89196b84e47ffff,2155
531  ,89196b375d3ffff,231
532  ,89196baf0dbffff,4197
533  ,89196bad247ffff,2310
534  ,89196bb46bbffff,8937
535  ,891fa493443ffff,7179
536  ,89196baea07ffff,6161
537  ,89196961037ffff,3980
538  ,89196979227ffff,2374
539  ,89196969c63ffff,9682
540  ,8919696a477ffff,2044
541  ,89196bb2dd3ffff,1362
542  ,89196ba9317ffff,1304
543  ,8919694db13ffff,3392
544  ,89196bb063bffff,2162
545  ,89196b37583ffff,1554
546  ,8919696914bffff,9791
547  ,89196941433ffff,9789
548  ,8919696ad97ffff,4543
549  ,89196bb18dbffff,4277
550  ,89196b148cbffff,3106
551  ,8919694b52bffff,4092
552  ,891fa49748fffff,519
553  ,89196bae10bffff,2310
554  ,89196ba83a3ffff,4175
555  ,8919694225bffff,9739
556  ,89196959363ffff,5753
557  ,89196979257ffff,2091
558  ,89196bb8887ffff,5629
559  ,89196ba605bffff,7505
560  ,89196bb4583ffff,9897
561  ,89196ba5637ffff,9100
562  ,891969401a7ffff,3982
563  ,8919694cd97ffff,2994
564  ,89196ba136fffff,9658
565  ,89196bae54fffff,4733
566  ,89196bb4b97ffff,297
567  ,89196b14d67ffff,5455
568  ,89196bb3157ffff,5716
569  ,89196bac33bffff,3492
570  ,89196b84c3bffff,5741
571  ,8919694da13ffff,8638
572  ,89196bb25a7ffff,1530
573  ,89196ba462fffff,4534
574  ,89196bb8b97ffff,9008
575  ,8919694ee2bffff,254
576  ,89196b965b3ffff,6139
577  ,89196ba2aafffff,4523
578  ,89196ba2ed3ffff,3940
579  ,89196bac853ffff,5910
580  ,89196bb2a0bffff,2937
581  ,8919694f48fffff,1140
582  ,89196bad4abffff,9059
583  ,89196bb46dbffff,9114
584  ,89196941a73ffff,7483
585  ,89196ba1bdbffff,6639
586  ,89196ba1d2bffff,1600
587  ,89196948e4fffff,8417
588  ,89196baee67ffff,1602
589  ,89196b33593ffff,2380
590  ,89196b86ca3ffff,9595
591  ,8919682c863ffff,4471
592  ,89196ba33b3ffff,4170
593  ,89196b058a3ffff,5759
594  ,89196b16627ffff,4841
595  ,89196bacb73ffff,4041
596  ,89196b94e87ffff,2597
597  ,8919697b68fffff,7724
598  ,89196bb6b4bffff,3914
599  ,89196ba4c43ffff,8475
600  ,8919694f463ffff,7588
601  ,8919694e1b3ffff,6594
602  ,89196ba7093ffff,2478
603  ,89196b32e77ffff,3620
604  ,89196948dcfffff,7313
605  ,89196b360abffff,4111
606  ,89196ba9143ffff,2247
607  ,89196b9690bffff,3006
608  ,89196b96c23ffff,7947
609  ,89196ba25c3ffff,2115
610  ,89196940323ffff,8370
611  ,89196badacfffff,4013
612  ,89196ba69d3ffff,2416
613  ,89196ba180bffff,4695
614  ,89196b95d03ffff,6490
615  ,89196b14473ffff,8264
616  ,8919694520bffff,1149
617  ,89196bb6ecbffff,3830
618  ,89196bb6d37ffff,2970
619  ,89196b32047ffff,2438
620  ,8919696a00fffff,9036
621  ,89196b95977ffff,2433
622  ,89196ba546bffff,1905
623  ,89196bb084fffff,3436
624  ,89196bb58a3ffff,6035
625  ,8919696b377ffff,1347
626  ,89196bb29b7ffff,2046
627  ,89196948553ffff,132
628  ,89196bb46d7ffff,8522
629  ,89196b14473ffff,2401
630  ,89196bb728fffff,8424
631  ,8919694ccc7ffff,9935
632  ,89196b87577ffff,8418
633  ,8919696b177ffff,8438
634  ,89196940a57ffff,7220
635  ,89196b864a7ffff,9172
636  ,8919696a087ffff,8157
637  ,89196baa903ffff,9385
638  ,8919696b59bffff,5731
639  ,89196ba924fffff,1307
640  ,89196979a03ffff,5181
641  ,89196ba69afffff,9290
642  ,8919694dd77ffff,4947
643  ,89196b06c8bffff,1471
644  ,89196979bdbffff,175
645  ,89196bb0e8bffff,7195
646  ,8919694a06fffff,647
647  ,89196bb2437ffff,8934
648  ,89196940b43ffff,5693
649  ,89196bb70afffff,885
650  ,89196bb2d03ffff,5289
651  ,89196bb1183ffff,5337
652  ,89196ba5e57ffff,2885
653  ,89196949d67ffff,8539
654  ,89196bae1abffff,5090
655  ,8919697891bffff,5012
656  ,89196bb445bffff,3139
657  ,89196bbb5d3ffff,2332
658  ,89196979a1bffff,3968
659  ,89196baa0dbffff,1622
660  ,89196ba5907ffff,9632
661  ,89196bb9a5bffff,6772
662  ,8919696a68bffff,900
663  ,89196b14813ffff,6850
664  ,89196bb6a4bffff,2910
665  ,89196bb0557ffff,9373
666  ,89196b94837ffff,7482
667  ,89196b040cbffff,9525
668  ,89196942a27ffff,5421
669  ,89196bbb663ffff,8583
670  ,8919694ad53ffff,9442
671  ,89196bb9503ffff,9937
672  ,89196b06d2bffff,970
673  ,89196ba218fffff,6073
674  ,89196bb1607ffff,617
675  ,89196942853ffff,1421
676  ,8919694f52fffff,783
677  ,8919682c92fffff,5107
678  ,89196b859c7ffff,974
679  ,89196979857ffff,1100
680  ,89196b14217ffff,8969
681  ,89196bb5b6fffff,6188
682  ,89196b063abffff,2924
683  ,8919694d94bffff,8957
684  ,89196bb4d7bffff,6995
685  ,89196bae8b7ffff,1158
686  ,8919694ea4bffff,2232
687  ,89196bad14fffff,2015
688  ,8919694234fffff,9057
689  ,8919695b267ffff,2932
690  ,89196bb2b2fffff,2157
691  ,89196b84a4bffff,4059
692  ,89196b851a3ffff,8357
693  ,89196bb889bffff,8101
694  ,8919694e4cbffff,566
695  ,89196baa677ffff,4264
696  ,89196b32d97ffff,6001
697  ,891969498d7ffff,7787
698  ,89196bbb16bffff,776
699  ,89196bb4127ffff,19
700  ,89196bb93abffff,4740
701  ,89196bb2827ffff,3836
702  ,89196baea2fffff,2450
703  ,89196bb2c6fffff,4268
704  ,89196b063a7ffff,5933
705  ,89196b94903ffff,2885
706  ,89196ba8e8fffff,4973
707  ,8919694f6d7ffff,2220
708  ,89196969c43ffff,4257
709  ,89196b3215bffff,3008
710  ,89196ba62bbffff,7646
711  ,89196bb21c7ffff,2665
712  ,8919694b547ffff,2131
713  ,89196bb1293ffff,256
714  ,8919697abb7ffff,6766
715  ,89196bb186bffff,2844
716  ,8919697b403ffff,930
717  ,89196bac437ffff,5040
718  ,89196958bcbffff,467
719  ,89196ba3277ffff,2823
720  ,89196bb03cbffff,9469
721  ,89196ba63dbffff,5280
722  ,8919696a50bffff,3264
723  ,89196ba950bffff,8214
724  ,89196979d43ffff,6453
725  ,89196bb69cbffff,8641
726  ,89196bb4b2bffff,1379
727  ,89196b04c53ffff,277
728  ,89196bb089bffff,481
729  ,8919694c8bbffff,3800
730  ,89196ba6ad3ffff,8102
731  ,89196b16203ffff,3462
732  ,89196b06c83ffff,8758
733  ,89196b85d53ffff,5757
734  ,89196bb6d7bffff,9240
735  ,89196bad1abffff,456
736  ,8919694c86fffff,6967
737  ,89196948a8bffff,1695
738  ,89196969573ffff,4790
739  ,89196959b77ffff,313
740  ,89196bb43c3ffff,6491
741  ,89196bb117bffff,2813
742  ,891969414abffff,8564
743  ,89196979217ffff,4937
744  ,89196bb4a53ffff,4367
745  ,891969699b3ffff,3252
746  ,89196942a2bffff,6264
747  ,89196bbb02fffff,3984
748  ,89196b9489bffff,449
749  ,89196b0421bffff,2200
750  ,89196ba5587ffff,7389
751  ,8919697b27bffff,2460
752  ,891969589d3ffff,577
753  ,8919694c97bffff,6361
754  ,8919696348bffff,7035
755  ,89196ba4833ffff,3550
756  ,89196ba3087ffff,3139
757  ,89196b8438bffff,2981
758  ,8919694c077ffff,3390
759  ,89196b8552bffff,4478
760  ,89196941433ffff,9177
761  ,891fa492473ffff,8287
762  ,89196b85cbbffff,3346
763  ,89196948abbffff,6268
764  ,89196bae3afffff,7839
765  ,89196b33477ffff,3154
766  ,89196b16c37ffff,3268
767  ,89196bb06cfffff,2337
768  ,89196b146d3ffff,9978
769  ,89196949d03ffff,9109
770  ,89196ba71afffff,2728
771  ,89196ba5d2bffff,8523
772  ,8919696b20fffff,191
773  ,89196bab3d3ffff,9510
774  ,89196bb2ea7ffff,7875
775  ,89196ba01dbffff,3685
776  ,891969610c7ffff,41
777  ,89196ba19b7ffff,6405
778  ,8919696acdbffff,6831
779  ,89196ba96abffff,9782
780  ,89196bb1bd3ffff,4929
781  ,8919696a573ffff,5348
782  ,891fa49650bffff,2382
783  ,89196b04ad7ffff,1989
784  ,89196ba5697ffff,883
785  ,89196bb136fffff,2889
786  ,8919694964fffff,8075
787  ,89196ba486fffff,1875
788  ,89196940bc7ffff,572
789  ,8919696ad4fffff,6672
790  ,89196978303ffff,4104
791  ,89196bb6a97ffff,1131
792  ,89196ba9617ffff,3401
793  ,89196979813ffff,4744
794  ,89196b3281bffff,9959
795  ,891fa49654fffff,5713
796  ,89196b84e6fffff,4501
797  ,8919697963bffff,1124
798  ,89196baa59bffff,6325
799  ,89196ba2437ffff,4774
800  ,89196ba7113ffff,5438
801  ,89196bb6e83ffff,2812
802  ,89196bb0e03ffff,7429
803  ,89196b94d73ffff,2673
804  ,8919696965bffff,7424
805  ,89196940507ffff,9381
806  ,89196bb057bffff,1715
807  ,89196b84687ffff,7219
808  ,89196ba2a6fffff,2984
809  ,89196bb0c7bffff,1070
810  ,89196b96913ffff,7774
811  ,8919694ebbbffff,5115
812  ,89196bae403ffff,4014
813  ,89196ba33c3ffff,575
814  ,89196969417ffff,2763
815  ,89196bb2ea7ffff,9118
816  ,8919694cad7ffff,3074
817  ,89196ba5977ffff,2019
818  ,89196bb6e93ffff,736
819  ,89196b8468fffff,6163
820  ,89196baf203ffff,3440
821  ,89196969127ffff,5910
822  ,89196ba0933ffff,1164
823  ,8919694056bffff,6884
824  ,89196bb0c07ffff,2439
825  ,89196978987ffff,4800
826  ,89196ba5b47ffff,4480
827  ,89196ba0697ffff,4468
828  ,8919694024bffff,5975
829  ,89196bb90a3ffff,2787
830  ,891fa493573ffff,1752
831  ,89196bae0cbffff,295
832  ,89196b042b3ffff,8920
833  ,89196969137ffff,3834
834  ,89196bbb523ffff,5507
835  ,89196ba6663ffff,2209
836  ,89196969053ffff,8877
837  ,89196b96077ffff,4207
838  ,89196bb76cbffff,6514
839  ,89196bab2d7ffff,6332
840  ,891969690b7ffff,3933
841  ,89196ba7147ffff,2110
842  ,89196ba8b4fffff,8135
843  ,8919696a3afffff,3524
844  ,89196b3009bffff,2039
845  ,89196ba3257ffff,4750
846  ,89196ba821bffff,1004
847  ,89196bb49d7ffff,3362
848  ,89196ba942fffff,6846
849  ,89196bad9b3ffff,5075
