hex9,value
89196b32c13ffff,7557
89196bac52fffff,298
89196bba38bffff,5505
8919682c973ffff,3463
89196940963ffff,2036
89196bac36bffff,8024
891fa4934b7ffff,6380
891969683afffff,4132
89196ba935bffff,9938
89196ba1433ffff,9535
89196ba637bffff,1393
891969492c7ffff,43
89196b041cfffff,9402
89196baec93ffff,6331
8919697964fffff,1201
89196943377ffff,8239
89196ba6887ffff,9315
89196945153ffff,1379
89196b3a44bffff,9828
891969783a3ffff,4976
89196ba0d23ffff,3913
89196b961b3ffff,3831
89196b322a3ffff,8319
8919694aeb3ffff,7983
89196969c73ffff,6894
89196bb3357ffff,3568
89196b8693bffff,7508
89196bab643ffff,759
89196badc8fffff,3942
89196949a33ffff,4428
891fa4960c7ffff,5420
89196ba5693ffff,8292
8919696118bffff,1197
8919694b337ffff,1164
89196bae3d7ffff,2980
89196ba2877ffff,3493
89196968e8fffff,7534
89196942bbbffff,2304
89196b84c0fffff,9024
8919694adbbffff,3646
89196968e5bffff,4308
89196bb21b3ffff,7359
8919694c3dbffff,9944
89196ba2603ffff,8923
89196ba9177ffff,6726
89196948c4bffff,4339
8919682ca6bffff,3320
8919694db1bffff,1205
89196969a73ffff,6584
891969404cfffff,7191
89196bb599bffff,676
89196b94a47ffff,7265
8919694331bffff,3414
89196961537ffff,2378
89196ba141bffff,1147
8919694a3d7ffff,7327
891fa4975a3ffff,479
89196ba70a3ffff,616
89196bacc7bffff,7985
89196ba814bffff,7552
89196ba28c3ffff,9369
89196949693ffff,3697
89196bb8e57ffff,3408
89196bb9e63ffff,2101
89196ba33cfffff,6948
89196badc47ffff,1850
89196bb86abffff,195
89196bad093ffff,7628
89196ba2b97ffff,7128
89196b14247ffff,2630
8919694c137ffff,905
891fa49266fffff,3204
8919694b487ffff,3106
89196960433ffff,1098
89196b145b7ffff,9243
89196bb1447ffff,5493
8919694b32bffff,5193
8919694deb3ffff,4000
89196949a2fffff,1173
89196b3a69bffff,3449
89196ba20a3ffff,9563
89196bb0ec3ffff,4433
8919694ac97ffff,4240
89196bb5427ffff,5150
89196b14a37ffff,7849
89196bb0a73ffff,3607
89196b328abffff,1812
89196bb143bffff,7847
89196949c87ffff,603
89196b04c97ffff,3443
89196bb9c77ffff,9513
89196959e1bffff,5099
891969691a7ffff,3616
89196b06b2fffff,3017
8919696947bffff,5332
8919695954bffff,9508
89196b04157ffff,9170
89196b06e0bffff,8417
89196bb5137ffff,2860
8919694da0fffff,5072
89196b84893ffff,6504
89196ba5bb3ffff,2663
891969682cfffff,1264
89196b96d4bffff,1841
8919696b447ffff,7393
89196ba4e7bffff,4891
8919694db47ffff,9054
89196baaeabffff,7445
8919694dc8bffff,1462
89196ba960fffff,8266
89196bbb2cfffff,5268
89196941b27ffff,6024
89196ba8d5bffff,5823
8919694f027ffff,3985
8919694c203ffff,6527
8919695993bffff,3231
89196baca97ffff,1025
89196b32387ffff,4582
89196b04803ffff,6015
89196b8492fffff,1302
89196979b03ffff,8449
8919694e387ffff,7023
8919696161bffff,6322
89196bb354bffff,8669
89196bb64d3ffff,1117
89196940487ffff,2226
89196bb8597ffff,5959
89196ba5c47ffff,3614
89196ba668bffff,5308
89196bb4b77ffff,6915
89196941bbbffff,2586
891fa49209bffff,8505
89196ba4173ffff,6656
89196baf323ffff,856
89196bb6037ffff,2421
8919696062fffff,7249
8919682cb23ffff,8107
89196b86583ffff,6940
89196bb6e0bffff,8148
89196978507ffff,2605
89196ba9d6fffff,6403
89196bae343ffff,2115
89196941b43ffff,7838
8919694e5cbffff,7340
89196bb016fffff,4851
89196ba43b7ffff,7005
89196979d97ffff,6338
89196b94bc7ffff,381
89196b04197ffff,6307
89196ba8eb3ffff,599
89196bac3a3ffff,835
8919694d64fffff,6317
89196ba09cfffff,2646
89196969c8bffff,1973
89196bb1c23ffff,95
89196ba8b83ffff,3997
89196b8486bffff,1751
89196ba44c3ffff,9480
89196968627ffff,6410
89196949827ffff,6405
89196b16427ffff,772
8919694eadbffff,3535
8919696222bffff,7374
89196bb8b63ffff,8920
89196b84ea7ffff,3842
8919696050bffff,9753
89196bb8573ffff,2028
89196bb85c7ffff,4963
89196bb76a3ffff,9238
89196bb74d3ffff,7360
891969590d7ffff,8571
89196bba82bffff,623
89196942807ffff,3540
891969781c3ffff,4471
89196b14cd7ffff,9906
89196bb6d07ffff,960
89196b966b7ffff,2688
89196bb241bffff,3992
89196baaca7ffff,6586
89196ba460fffff,2057
89196bac3afffff,8633
89196b94c47ffff,7722
89196bba34fffff,9197
89196baa133ffff,8319
89196bb4463ffff,7295
89196ba5a23ffff,563
89196badd2fffff,3456
891fa493487ffff,3673
891969401b3ffff,1630
89196bb3273ffff,9024
89196bb999bffff,3303
89196bb41c7ffff,9739
89196bae093ffff,8951
891969404bbffff,2071
89196bb498bffff,5180
89196b06817ffff,9682
89196b16a17ffff,2719
89196b14c3bffff,9841
89196bb1223ffff,9328
89196bad2c7ffff,9327
8919694dbcfffff,3089
8919697b603ffff,8322
8919694eb07ffff,1245
89196ba1b4bffff,5882
89196b940a7ffff,14
89196bb9563ffff,6566
8919697b153ffff,3329
8919697b6cfffff,7315
89196bba887ffff,8171
89196959217ffff,6334
89196969ed3ffff,2876
89196bb8827ffff,4625
89196ba2ca3ffff,8394
89196bb1463ffff,5857
89196979c4bffff,3890
89196969d47ffff,8428
8919697a807ffff,2105
89196b04207ffff,4714
89196940ed3ffff,5924
89196961047ffff,16
8919696b453ffff,2374
891fa492547ffff,2032
89196ba03cbffff,9348
89196b86853ffff,4475
89196bb6abbffff,9410
89196bb28d3ffff,4188
8919696b597ffff,9361
8919695904bffff,2207
891fa492547ffff,8022
8919696a647ffff,4162
89196bb0bb7ffff,9514
8919694a077ffff,8150
8919694dbc3ffff,1011
89196b3351bffff,8095
89196baf127ffff,6944
8919697b3afffff,2928
89196959263ffff,7019
8919694860fffff,2142
89196bba1afffff,2122
89196ba0c6fffff,5762
8919697b62fffff,2675
891969403bbffff,1080
89196bbb50fffff,5023
891969481b3ffff,9623
89196bac577ffff,3670
89196bad8dbffff,8956
89196ba48afffff,7103
89196ba493bffff,3626
89196bb6bc7ffff,6525
89196bad843ffff,2677
891969698afffff,4703
89196ba8313ffff,2864
89196bb1d43ffff,24
89196bb0b83ffff,487
8919696020fffff,4222
891fa496c9bffff,9972
891fa49229bffff,9474
89196bac3bbffff,6415
89196ba1983ffff,5740
89196b3299bffff,4210
89196b30507ffff,1006
89196baf247ffff,2152
89196949c2fffff,2094
89196badc17ffff,2924
89196bbb603ffff,6958
89196969d73ffff,4878
89196ba9b33ffff,9208
8919696909bffff,7781
8919697b02bffff,2872
89196ba6093ffff,6037
89196b1437bffff,3780
89196ba4d57ffff,8943
89196bbadb7ffff,9267
89196ba700bffff,8989
89196ba816bffff,9029
89196bae9abffff,8285
89196b16b6fffff,2401
89196bb2183ffff,6153
8919694ccb3ffff,5706
8919694aa8bffff,2253
89196bb914fffff,2913
89196bb6cbbffff,6849
89196948b4bffff,1789
89196bb2b0bffff,3070
89196ba942bffff,1505
89196941ac7ffff,5312
8919694b587ffff,8225
89196ba60d3ffff,5601
89196b05e07ffff,8764
8919694e473ffff,5464
8919694dc47ffff,7065
89196ba1633ffff,2430
8919694866bffff,7198
89196bacd87ffff,6943
8919696a247ffff,3926
89196bb354bffff,9698
89196bb0d73ffff,2823
89196bab5dbffff,5909
89196bac677ffff,8034
89196bac253ffff,2002
89196bb93cbffff,565
89196bb48b3ffff,8967
89196ba4e13ffff,6883
89196baa4b3ffff,6282
89196bb2e6fffff,7036
89196bb0313ffff,7304
89196ba82d3ffff,3929
8919694e323ffff,4158
8919694536bffff,4473
89196bac387ffff,8980
8919696a123ffff,4508
891969623dbffff,8272
89196b84217ffff,3013
89196bb2b6bffff,5512
89196969a73ffff,6279
89196b16087ffff,1186
8919694ee4fffff,1586
89196bba4a3ffff,6451
89196bba2abffff,5168
89196bb8253ffff,4725
89196949b4fffff,6886
89196b365c3ffff,1152
89196978ca7ffff,1931
89196b15da7ffff,5442
89196ba6d4bffff,9047
89196ba30afffff,4423
8919694067bffff,6337
891fa492d8bffff,9729
89196b04dcfffff,7706
89196940363ffff,7929
8919694ca87ffff,8820
89196b8e94fffff,8583
89196949d17ffff,5560
89196bb58b7ffff,2408
89196ba5a8bffff,669
89196b84123ffff,4198
8919696b22fffff,5767
89196941c0fffff,9958
89196979a1bffff,2212
89196ba993bffff,6281
89196b32aa3ffff,4078
89196b161abffff,4825
89196978ccbffff,1219
891969633b3ffff,2159
89196b85cd3ffff,1803
89196978ac7ffff,8725
89196969bc3ffff,4607
89196ba141bffff,4258
89196bb90d7ffff,475
89196959447ffff,6262
89196ba830bffff,2178
89196baf16fffff,886
89196ba0acbffff,351
89196b14143ffff,9652
89196b86e63ffff,542
8919697a9b3ffff,8032
8919694004bffff,6517
89196959a03ffff,7573
89196b96b33ffff,9671
89196ba3687ffff,4031
89196ba8647ffff,3414
89196b32a83ffff,4967
89196baa553ffff,9412
89196ba2e6fffff,1349
89196b3348fffff,885
89196b96d13ffff,3316
89196b95957ffff,6989
89196ba4143ffff,5534
89196949803ffff,7176
89196bad0c7ffff,5932
8919696b417ffff,7190
89196bb1ec3ffff,7477
89196b15583ffff,8231
8919682c95bffff,2143
89196bac623ffff,6493
89196b86aafffff,2320
89196ba0d77ffff,255
89196ba09dbffff,9447
89196b94827ffff,4160
89196ba9233ffff,6210
89196baa9d7ffff,3180
89196969b97ffff,1946
89196bbb103ffff,77
89196bb4e63ffff,3856
89196bad4b3ffff,3946
89196b14a33ffff,3372
8919694aa93ffff,9604
89196b86067ffff,5486
89196ba8bdbffff,9401
89196baccb3ffff,2317
8919694e127ffff,75
89196b86c93ffff,8778
89196bb292fffff,6417
89196bae86bffff,7892
89196bb7007ffff,9860
8919694e58bffff,6833
89196ba24afffff,6436
8919694e637ffff,4793
89196b366b3ffff,8755
891fa4960b7ffff,3367
89196bad65bffff,6030
89196ba5917ffff,4337
89196bb5b53ffff,1187
8919694d04bffff,8827
89196b945b7ffff,1759
8919694e5b3ffff,6211
89196ba1c93ffff,1141
8919695990fffff,8316
891fa492283ffff,2219
89196bb3567ffff,4694
891969483cbffff,8911
89196bba393ffff,1031
89196960043ffff,4662
8919696a153ffff,6326
8919696a21bffff,6843
89196bb137bffff,5634
89196b32e1bffff,1862
8919696144fffff,3686
89196b06d7bffff,111
8919697a8a3ffff,8657
89196baa513ffff,6071
89196ba99bbffff,3943
89196bb10d7ffff,5962
8919694de0fffff,6055
89196bb06d7ffff,2469
89196b86ddbffff,2464
891fa496577ffff,9686
8919697985bffff,26
8919694c83bffff,3287
89196b05db3ffff,3351
8919694b087ffff,2046
89196bb20b3ffff,7055
89196bb2127ffff,209
8919694c087ffff,9369
89196bae9d7ffff,2798
89196b14ab3ffff,2036
8919697905bffff,2392
89196ba4e4bffff,1240
8919694c063ffff,5757
891969418abffff,8425
89196963333ffff,7696
89196baca4fffff,5318
89196b8686fffff,3371
89196bb1c0fffff,1199
89196ba2c9bffff,9463
8919696b227ffff,9119
89196b3298fffff,1689
89196b94877ffff,5244
89196bb3323ffff,3432
89196b36587ffff,3369
89196ba5523ffff,4432
89196bb4a07ffff,4188
89196ba6d3bffff,2819
89196979a47ffff,2974
89196942263ffff,2062
89196bb9173ffff,7306
89196bb7453ffff,4124
89196b06bb7ffff,7179
89196b306b7ffff,2895
8919696800bffff,9883
89196b8684bffff,6336
89196941b77ffff,8291
89196bb5acfffff,173
89196bac0c7ffff,6719
89196ba525bffff,2053
8919694d943ffff,9340
89196bb56cfffff,8244
89196b94a33ffff,9975
89196b16523ffff,3280
89196baf49bffff,8325
89196baecb7ffff,3487
89196bb0a4fffff,6237
89196baf317ffff,2889
89196ba0367ffff,9132
8919694f43bffff,6848
89196bb130bffff,505
8919694cd8bffff,5648
89196ba867bffff,5068
89196b842cfffff,4694
8919696a65bffff,5469
89196961473ffff,4481
8919694914bffff,4903
89196ba332fffff,3405
89196bae817ffff,6970
89196bab5cfffff,4473
89196b860cfffff,502
8919694951bffff,8465
891fa496467ffff,659
89196bab5c7ffff,2903
89196bb68cbffff,2175
89196ba0ccbffff,5736
89196baac2bffff,5695
89196bae25bffff,1233
89196bab0cfffff,224
89196bb53dbffff,2816
89196bab623ffff,4138
89196b3a68fffff,3006
89196948457ffff,9600
89196baa197ffff,9205
89196962adbffff,8255
89196b160c7ffff,6108
89196978527ffff,4319
89196bb156bffff,2357
89196ba23cbffff,7190
89196bb5adbffff,6890
89196bb71d3ffff,8416
89196b1436fffff,7327
891969480cfffff,9580
89196b05937ffff,5987
89196bb5407ffff,4948
891fa492d23ffff,8279
8919696a24bffff,4473
89196b05d4bffff,9310
89196ba8ed7ffff,2187
8919696b647ffff,3380
89196bb334fffff,6242
8919694d047ffff,6888
8919697b41bffff,7259
89196b0608fffff,970
89196ba524bffff,173
89196949183ffff,4976
89196b04c3bffff,6891
89196bb0a4fffff,2687
89196b85c6fffff,6770
89196963363ffff,9446
89196ba8367ffff,506
8919694e21bffff,8292
89196bad9a7ffff,6485
89196b86c4fffff,392
89196bb528bffff,8653
89196bac02fffff,1995
89196bb18afffff,7257
89196ba80afffff,5930
89196bae457ffff,8298
89196b042a7ffff,5772
89196948987ffff,7813
89196bb9223ffff,3116
89196948ea3ffff,3029
89196ba9c83ffff,2170
8919697b257ffff,9474
89196ba44abffff,287
8919694d177ffff,5786
89196b8649bffff,1084
891fa496467ffff,6964
89196943113ffff,4480
89196b32bdbffff,2759
89196ba2157ffff,1036
8919694c617ffff,3361
8919694e8cbffff,3377
89196b94107ffff,7669
89196941433ffff,447
8919696984fffff,2580
89196b8732fffff,8278
89196968613ffff,5714
8919696ac53ffff,9963
89196ba1dc3ffff,4346
89196bb28cbffff,5075
89196ba5007ffff,5032
8919696aa4bffff,9543
89196b325c7ffff,1515
8919694822fffff,6572
8919696966fffff,7990
89196b96a63ffff,7697
89196badd37ffff,8689
891fa49646fffff,6146
8919696b0c3ffff,3082
89196ba6907ffff,6054
89196bb811bffff,6717
89196b3259bffff,5736
89196963213ffff,9203
89196bb6cc7ffff,2665
89196b3b693ffff,1712
89196959b03ffff,5174
8919696987bffff,3826
89196b3a687ffff,9690
8919694b327ffff,5985
8919694a50bffff,4022
8919694c00fffff,1488
89196bb4803ffff,2118
89196ba540bffff,2929
89196ba0837ffff,754
89196b1604bffff,9585
89196bb2303ffff,444
89196bba06fffff,3221
8919697a977ffff,6816
89196bb6d03ffff,9415
89196b04067ffff,1699
89196969aabffff,1053
89196ba1d23ffff,6339
8919694a407ffff,2226
89196b965afffff,2675
89196949da3ffff,7603
89196979923ffff,6936
89196bade6fffff,8541
89196bb2e1bffff,6361
8919694cbdbffff,4988
8919694b66fffff,6854
89196bb0a3bffff,9125
89196bb7377ffff,5203
89196ba4c0bffff,2521
89196ba7047ffff,1291
89196bb1863ffff,9257
89196b15d87ffff,6512
8919696b003ffff,2498
8919696a67bffff,5651
89196978dc3ffff,4305
89196ba5e0bffff,7357
89196bae3afffff,4254
89196bba46bffff,1018
891969494abffff,9970
8919697b0c7ffff,113
89196bb832fffff,5819
8919694c683ffff,1034
89196ba4003ffff,8213
89196bb402fffff,2335
89196b04a67ffff,6565
89196b84247ffff,9511
89196941d27ffff,487
89196979a33ffff,2260
89196940167ffff,5037
8919697868fffff,986
89196bb128bffff,9893
8919694accbffff,9127
89196979a97ffff,5356
89196bb2ea7ffff,2530
89196b3208bffff,5496
89196bb752bffff,7874
89196bb9123ffff,3817
89196b04217ffff,9615
89196941d8fffff,3553
89196bac42fffff,7279
89196949b93ffff,2794
89196b06b7bffff,2031
89196b32193ffff,9725
89196bb8a0fffff,276
8919694e8dbffff,528
89196bb1953ffff,5741
891fa492503ffff,3933
89196b360cfffff,229
89196978407ffff,1940
89196ba0c47ffff,924
89196ba147bffff,9907
89196ba2297ffff,9803
89196bb7123ffff,8001
8919696aa57ffff,7800
89196ba755bffff,1006
89196bb24c7ffff,3742
89196bb11abffff,288
89196b0446fffff,2508
89196b8cdb3ffff,2864
8919697b1bbffff,3636
89196949bbbffff,9308
89196b36523ffff,9399
8919694158fffff,3351
89196bb5317ffff,33
89196b30437ffff,9860
89196b3a6d7ffff,57
8919694898fffff,3530
89196b94533ffff,4115
8919694856fffff,278
89196b163b3ffff,4353
89196b1650bffff,5301
89196bb492fffff,7827
8919697b3cfffff,7377
89196ba4a1bffff,7160
89196b059bbffff,7413
8919694226bffff,6420
89196bb8893ffff,1446
89196ba200fffff,5997
89196ba3317ffff,4471
89196bbaea7ffff,1522
891969780cbffff,4518
89196bbb267ffff,3865
891969784d3ffff,8142
89196baf3b3ffff,7215
891969783b3ffff,1447
89196b8464bffff,1829
89196940ec7ffff,8611
89196ba314bffff,9729
89196bae193ffff,1594
89196baa86fffff,753
89196b32abbffff,8213
89196bb3037ffff,6248
89196bba377ffff,2033
89196b841cbffff,4748
89196b066b7ffff,4386
89196b33467ffff,3550
89196bbac4bffff,3215
89196ba9c93ffff,2834
89196b8600fffff,8001
89196b86153ffff,8064
89196bb2a37ffff,9121
89196bae4d7ffff,1911
8919694806fffff,9727
89196bb6173ffff,2708
89196941243ffff,991
89196ba9c6fffff,3667
891fa49660bffff,7346
8919697a8cfffff,4363
89196bac6d7ffff,5273
891969784c7ffff,4416
89196943503ffff,3411
89196bab233ffff,2499
89196bba18fffff,5378
89196bacd0fffff,7964
8919694dabbffff,373
89196b84b8fffff,3081
89196969453ffff,9230
8919697a80bffff,9289
89196958a27ffff,9579
89196949cb7ffff,5787
89196949243ffff,2777
89196979bc7ffff,655
89196baa0bbffff,1136
89196bb933bffff,3938
89196b05c0bffff,7903
89196948177ffff,8109
89196b165bbffff,4136
89196ba55a7ffff,2378
89196bb4967ffff,3795
89196ba83a7ffff,7057
89196979367ffff,8573
8919694568fffff,8081
89196baa0dbffff,8206
89196963433ffff,2835
89196b94d93ffff,4876
8919696239bffff,5359
89196bba847ffff,6278
89196979bd3ffff,6438
89196b16ab7ffff,8765
8919694e3d3ffff,8706
89196b86133ffff,2047
8919694a2d3ffff,337
89196b95987ffff,4916
8919696b357ffff,826
89196b06b13ffff,3685
89196941db7ffff,9368
8919697984fffff,2749
89196bb1457ffff,180
8919694f257ffff,1118
89196bb4697ffff,3265
89196b160d3ffff,5724
89196949283ffff,3961
89196ba6243ffff,9773
8919694f027ffff,2582
8919694c9cfffff,2082
89196ba9ea7ffff,9633
89196b96853ffff,6221
89196b94593ffff,658
89196b8460fffff,5001
891969680b7ffff,3868
89196bb8e0fffff,2422
8919696a53bffff,9255
8919694a0b7ffff,7409
891969406c3ffff,6073
8919694c86bffff,9118
8919697b687ffff,783
89196b968b7ffff,2541
89196bb72dbffff,2279
89196bb2a5bffff,8892
8919694b22fffff,9767
8919694db7bffff,6155
89196ba410bffff,6499
89196b32227ffff,5889
89196b85813ffff,3880
89196bb73d7ffff,5275
89196baa02bffff,4087
8919694f477ffff,5345
89196bb6457ffff,2292
89196bb0b8fffff,8650
891fa4964a3ffff,6971
89196bb8b27ffff,8832
89196bb1c13ffff,8613
89196bbb433ffff,1450
89196bab083ffff,250
8919694a8d7ffff,5874
89196bb544bffff,281
89196b859a3ffff,7002
89196bb6e97ffff,2351
89196b15d43ffff,2379
89196b30097ffff,7957
89196b16137ffff,1456
891969612cfffff,3114
891fa497583ffff,1473
8919696a487ffff,5867
89196bb8d2fffff,804
89196ba463bffff,6881
89196949657ffff,339
89196940b8fffff,3121
8919694cca3ffff,1813
89196ba9e37ffff,2619
89196ba59cfffff,6913
89196b94817ffff,827
89196bb6c2bffff,8820
89196943307ffff,8344
89196bb0b27ffff,4265
8919694edd7ffff,9061
89196958bcfffff,9893
8919694e2cbffff,3414
8919696a043ffff,4742
8919694e9d3ffff,1596
89196b8cd63ffff,6272
89196bb8153ffff,7682
89196ba2923ffff,3745
89196bb286bffff,9466
8919694c8d3ffff,8701
89196ba02dbffff,2558
89196baae0bffff,8664
89196ba12d7ffff,2869
8919697b543ffff,1163
89196ba250fffff,903
89196bb2bbbffff,4360
89196b16813ffff,1792
89196bb4ab3ffff,1467
8919694327bffff,3724
89196bb9b63ffff,73
89196b1484fffff,2301
89196941e87ffff,4147
8919694d2b7ffff,5916
89196bb1d4bffff,5913
89196baa0a3ffff,2921
8919694d4bbffff,6512
89196969997ffff,2445
89196948e4fffff,733
89196ba5d7bffff,3694
891969790abffff,7960
89196ba838fffff,4804
89196b060b7ffff,477
89196b9643bffff,9761
891969686bbffff,6453
89196ba6043ffff,9412
89196bb422fffff,535
89196bb1053ffff,8181
89196b043a3ffff,4659
89196b3a44fffff,3327
89196979c13ffff,2561
8919694100fffff,4148
89196b14e13ffff,3370
89196b960c3ffff,7143
8919694a46bffff,4832
8919697ab3bffff,2857
89196bacd63ffff,6694
89196948dabffff,1297
8919694920fffff,2377
89196bb802bffff,3526
89196968253ffff,9810
89196ba62afffff,7657
891fa4964afffff,7367
89196b14377ffff,5720
891fa4934d3ffff,4433
89196ba6bcbffff,8332
8919697814fffff,5548
89196bbb2d3ffff,7523
89196963473ffff,9539
89196960397ffff,251
89196959e6fffff,9601
89196b94e47ffff,1704
89196940197ffff,2492
89196ba04afffff,5876
89196941c2bffff,1423
89196b30553ffff,1113
89196b33097ffff,5680
89196ba19b3ffff,7814
89196bba9cfffff,3911
89196b17307ffff,5379
8919694826bffff,2866
89196b32613ffff,2449
89196b94933ffff,7417
89196ba23c3ffff,5824
89196bae693ffff,9028
89196bb406fffff,4367
8919696151bffff,3322
8919696007bffff,7452
89196bb70cfffff,7124
89196b1631bffff,7241
89196bac477ffff,5385
89196bb2c67ffff,7236
89196b96a73ffff,9454
8919694cb17ffff,1887
89196969e57ffff,3967
8919694997bffff,1903
89196bb5e73ffff,2605
89196bb82a7ffff,8499
891969410d3ffff,7869
89196baa38fffff,2790
89196bba9d3ffff,1013
89196ba9167ffff,9462
8919694e187ffff,9978
89196b3355bffff,4167
89196bbb287ffff,7054
89196bbb0afffff,3065
89196bb4e23ffff,5703
89196949487ffff,2709
89196bb6057ffff,3798
89196b0687bffff,9486
89196ba191bffff,8115
89196bb5277ffff,2201
89196940447ffff,3149
89196b1438bffff,7552
8919694d81bffff,35
89196ba34c7ffff,3937
8919694a1bbffff,9024
89196ba2657ffff,6952
89196bb947bffff,5875
89196bb4c6fffff,2019
89196bb3113ffff,9215
8919696b523ffff,6623
89196bad6cfffff,5809
89196bb6433ffff,1459
89196ba6e5bffff,563
8919694897bffff,8906
89196bb1b93ffff,9929
89196ba802fffff,5931
89196949d73ffff,1420
8919694adb7ffff,9304
89196baf6a7ffff,8529
89196bb4ad7ffff,1840
89196bb0b93ffff,6635
89196ba9263ffff,5949
89196ba4cdbffff,4279
89196958bc7ffff,1301
89196ba502bffff,8518
89196b16c17ffff,209
89196ba424fffff,5105
89196ba4c87ffff,9169
89196bb1cc7ffff,3220
89196941607ffff,4451
89196b8624bffff,8663
89196979017ffff,8559
89196bb7237ffff,8468
891fa496503ffff,8104
89196ba9c37ffff,2956
8919694c81bffff,5448
8919696a683ffff,580
89196948213ffff,1928
89196ba24d7ffff,1062
89196b30553ffff,5122
8919694d18bffff,6455
89196bb4987ffff,1585
89196ba83dbffff,8143
89196b940bbffff,8995
89196979e0bffff,539
89196959b73ffff,5329
89196bace83ffff,947
89196b96a13ffff,1768
89196bb5b4bffff,1401
89196bb5d97ffff,125
89196b87177ffff,9124
89196bbb04bffff,1108
89196ba1677ffff,8006
89196b96ac7ffff,7777
89196bb913bffff,8668
8919694b617ffff,8819
89196b95d73ffff,8964
89196949937ffff,9701
8919694b227ffff,4485
89196bb307bffff,7827
89196949b2fffff,8101
89196bb508fffff,6950
89196b96c17ffff,6951
89196b05b93ffff,8496
