hex9,value
89196bb21bbffff,1992
8919694511bffff,1007
89196bb805bffff,4287
89196b94477ffff,5825
89196b96e93ffff,9318
89196bb2a2bffff,7218
89196ba145bffff,1530
89196ba0a93ffff,6720
89196b0608bffff,6120
89196bb055bffff,2575
89196b3204bffff,50
89196940a6fffff,7491
89196969d77ffff,7261
8919694a627ffff,4871
89196ba9c4bffff,8843
89196ba8297ffff,6275
89196b05ac7ffff,9086
89196b3227bffff,76
89196940047ffff,2307
89196bb9407ffff,9115
89196b05c2bffff,1996
89196941027ffff,4117
8919694064bffff,6977
89196ba8b87ffff,8739
89196ba5a13ffff,5955
89196ba5337ffff,2262
89196ba090bffff,2212
8919696a48bffff,6334
89196ba6823ffff,2292
89196baa1d3ffff,642
89196baa863ffff,3059
89196b06923ffff,7352
89196bb0c9bffff,9541
89196969a43ffff,5428
89196bb7567ffff,2020
89196bac95bffff,4008
89196bb9083ffff,2186
89196b33653ffff,671
89196b8456bffff,4377
89196b966b3ffff,5649
89196bb9937ffff,5473
8919694b147ffff,6190
89196b335d3ffff,4744
89196969193ffff,6303
89196ba65d7ffff,4895
8919697910bffff,3781
89196b9684fffff,858
8919694b613ffff,5559
89196bb2153ffff,1879
89196ba9b77ffff,6635
89196b06e67ffff,9242
89196979677ffff,72
89196bb19abffff,3717
8919694e823ffff,4870
891fa49645bffff,3040
89196ba5543ffff,8598
89196b3b417ffff,7951
89196b14e2fffff,1260
89196b05dc7ffff,7162
89196bb94cfffff,5792
89196bb008fffff,3547
89196941143ffff,2185
89196ba0b93ffff,5511
8919694b57bffff,1081
89196bb0c0fffff,7514
89196941c3bffff,6412
89196ba8593ffff,7634
891969790d3ffff,8119
89196941c47ffff,5433
89196941a33ffff,2163
891969489a3ffff,6681
89196b06123ffff,456
89196b04a53ffff,7041
891969798b7ffff,5424
89196bb2e53ffff,1599
89196ba82a7ffff,8933
89196979c5bffff,1908
89196bba213ffff,1153
891fa496cdbffff,4944
8919696142bffff,2217
89196bb3297ffff,8653
891969606a3ffff,2174
8919694c5b3ffff,9886
8919694ae93ffff,8044
89196ba1a37ffff,870
89196bb4643ffff,8437
89196bb9407ffff,1332
89196b36547ffff,3225
89196bb5297ffff,8495
89196940bdbffff,149
89196948a57ffff,9678
89196b15cb3ffff,8873
89196941e53ffff,9763
89196940c17ffff,1330
89196bacd27ffff,7411
89196b94d3bffff,3926
89196948a93ffff,9776
89196ba00afffff,6896
89196b0419bffff,5203
8919696306bffff,864
89196b06cd7ffff,6939
8919694e2afffff,4817
89196b36433ffff,3957
89196b3248fffff,6320
89196b84563ffff,8488
89196bb2ba7ffff,3376
89196945247ffff,780
89196ba43a3ffff,2810
89196bba407ffff,1166
89196ba632bffff,8449
89196baa64bffff,5159
89196b94d07ffff,7619
89196941acbffff,3214
89196bae5cfffff,3118
89196ba6ad3ffff,1532
89196ba64a7ffff,5905
89196b04c97ffff,8336
89196bbb0c3ffff,4316
89196ba7067ffff,2042
89196ba5327ffff,5108
89196ba1a2bffff,8267
89196baca8bffff,9418
8919694a64bffff,4649
8919694f08fffff,3207
89196ba6c87ffff,9127
891969783b3ffff,7525
89196b86d4fffff,5645
89196ba41afffff,8867
89196bbb07bffff,2998
8919694e4cbffff,3366
89196bb420fffff,6373
89196ba1803ffff,6148
89196ba1373ffff,743
89196b96bd7ffff,8629
89196ba1803ffff,959
89196b14a97ffff,9463
89196ba00d3ffff,6480
89196b14a97ffff,4986
891969480d7ffff,9983
89196ba9183ffff,1899
89196b8466bffff,7233
89196bb46a3ffff,3724
89196ba0583ffff,9711
89196b05a87ffff,1226
89196b36503ffff,9320
89196bb99b7ffff,5215
8919694884fffff,7794
8919696a643ffff,7772
89196b14b5bffff,3557
89196b364d3ffff,4379
89196bb6c37ffff,8034
89196b14177ffff,2338
89196bace2fffff,8436
89196ba6ec3ffff,4632
89196bb4267ffff,4692
89196b8630fffff,8890
89196979237ffff,8261
89196ba61cfffff,1175
89196b9410bffff,1469
89196bad043ffff,2950
89196bb40d7ffff,8483
89196bae6b7ffff,7635
89196978543ffff,9365
89196bb4d9bffff,2100
89196ba5b47ffff,3274
89196b85563ffff,2947
8919697b397ffff,7666
89196ba4073ffff,28
89196bae54fffff,6748
89196bb5aabffff,6014
89196b85cb7ffff,5315
89196ba2533ffff,115
8919694e553ffff,5031
89196bb64b7ffff,9272
891fa496613ffff,9162
89196b0690fffff,6343
8919694aa83ffff,501
891969613a3ffff,1929
89196ba36d7ffff,4908
89196bac897ffff,9980
89196bb09d7ffff,140
8919696101bffff,1061
8919694312fffff,3625
89196b04ecfffff,7985
89196ba139bffff,5067
89196ba82c7ffff,7658
89196ba898fffff,2878
89196bb6a83ffff,7100
89196ba8c43ffff,4903
89196bb34c3ffff,9364
8919696aa5bffff,9690
8919697b027ffff,4046
8919694cc87ffff,8475
89196bb91bbffff,6245
89196ba3463ffff,7755
8919694147bffff,2072
8919694044bffff,7521
89196979bafffff,7231
89196ba650fffff,1157
89196bb4193ffff,6130
8919694ec37ffff,1191
89196b06e17ffff,4557
89196baab63ffff,3549
89196b3a48bffff,6130
8919694f24bffff,656
891969419bbffff,4661
89196ba8077ffff,1507
8919694b14bffff,8787
89196b8608fffff,3572
89196ba765bffff,2439
89196ba9dc7ffff,5323
89196bb406fffff,5524
89196ba7323ffff,2328
89196bb6b3bffff,2891
89196b14a77ffff,475
89196bb75c7ffff,6479
89196bba437ffff,1049
89196bab50fffff,9655
8919696348bffff,3104
891969693afffff,1887
89196bb2d37ffff,5652
89196bbb287ffff,9824
8919694d9a7ffff,1326
8919697935bffff,8535
89196ba2c2bffff,503
89196bb9d0bffff,929
89196969d4bffff,948
89196bb952fffff,3526
8919694520bffff,6182
89196bab2d7ffff,5504
8919694deabffff,348
89196ba0b37ffff,3218
89196941ab7ffff,8406
89196949213ffff,7325
89196ba9c9bffff,359
8919694895bffff,8269
8919694ee63ffff,531
89196ba6cafffff,2038
8919694cb93ffff,7136
89196b845b7ffff,2695
89196942b57ffff,9939
8919694a073ffff,8716
89196943313ffff,8659
89196bbadd3ffff,8943
89196bb7313ffff,6126
89196ba8d87ffff,7218
89196960673ffff,5472
89196ba1627ffff,8194
89196b866a3ffff,3869
89196b06ecfffff,4165
89196ba5087ffff,5184
89196ba75d3ffff,8995
89196b064d3ffff,8893
89196ba0637ffff,8586
89196949d8bffff,6274
8919694dd33ffff,1657
89196ba50d3ffff,1768
89196b3212fffff,7572
8919694f2bbffff,319
891fa49749bffff,4345
89196b32893ffff,6465
89196ba34c3ffff,8660
8919696a2dbffff,5434
89196b326cbffff,7891
89196b069d7ffff,7708
89196ba84c7ffff,3820
89196ba2e4fffff,9529
89196ba2407ffff,4260
89196960013ffff,5141
89196bb920fffff,4838
891fa492483ffff,6725
89196961573ffff,7809
89196b3285bffff,8255
89196b06347ffff,9666
89196969e6fffff,8801
89196ba6c4bffff,9927
89196ba8817ffff,7714
891969788c3ffff,6010
89196949c07ffff,7820
89196ba59c3ffff,5493
8919694cccbffff,1136
89196bb2967ffff,2797
89196baccc7ffff,5848
8919696a4afffff,8750
89196bb5c43ffff,3693
89196ba4e77ffff,9380
8919694954fffff,8179
89196bb32d7ffff,5406
89196bb166fffff,6012
8919694e217ffff,7860
89196948cabffff,9254
89196bb7687ffff,9828
89196940627ffff,3563
89196bbb5cbffff,6566
89196b3a603ffff,8913
89196941e27ffff,771
89196ba9bbbffff,3519
891969419a3ffff,3211
89196ba598bffff,4119
89196b8497bffff,8307
89196949ccfffff,8130
89196b043cbffff,4481
89196bb1627ffff,4163
89196ba88d7ffff,7289
891fa4964afffff,8668
891969413b3ffff,939
89196979adbffff,256
8919694db17ffff,6559
89196b95bb7ffff,9461
89196bb6b1bffff,6322
89196badcafffff,6500
89196b32527ffff,796
89196b155b3ffff,3751
89196ba0e6bffff,5159
89196baad43ffff,6206
89196bbb413ffff,8270
89196ba69c7ffff,4292
89196949967ffff,1700
89196b8466fffff,1133
89196bb5ca7ffff,4097
89196bb721bffff,55
8919694debbffff,8853
8919697b627ffff,8217
891fa492d9bffff,1817
89196ba1857ffff,7339
89196bad113ffff,2445
89196baa88fffff,1137
89196ba43d3ffff,5214
89196bb2113ffff,3859
8919694ca23ffff,1407
89196b364d3ffff,2847
89196bb20b3ffff,1616
89196badc83ffff,3940
89196bba003ffff,1438
89196958d77ffff,9103
8919696342bffff,6695
89196b16acfffff,901
89196bba507ffff,9417
89196bb8367ffff,6889
89196ba1d53ffff,6960
891969781a3ffff,7899
89196b85a6fffff,7259
89196bba6d3ffff,529
89196949677ffff,3037
89196bad147ffff,8415
8919696acbbffff,7995
89196ba6a1bffff,4936
89196941a67ffff,8048
8919694844bffff,4135
89196960573ffff,6387
8919694aea3ffff,1318
89196ba1c73ffff,2495
89196bb32abffff,8931
89196978eb3ffff,8599
8919694b55bffff,4901
89196ba10afffff,7375
89196ba7527ffff,8991
89196bb48b3ffff,4581
8919694f123ffff,284
8919694eddbffff,5858
89196b86d0bffff,2489
89196bb8073ffff,1109
89196baa093ffff,4759
89196bb76afffff,3087
89196b865d7ffff,2234
89196959e4fffff,1435
891fa49658bffff,1632
89196bb400bffff,5044
89196bb2113ffff,9516
8919694c157ffff,4691
89196baec67ffff,3395
89196bab597ffff,4016
89196b04107ffff,202
89196bbac1bffff,7985
89196978d0bffff,7822
89196bb9057ffff,927
89196b05b93ffff,8541
8919682d9bbffff,7669
89196948283ffff,1890
89196bb750bffff,9494
89196ba644bffff,3496
89196bb549bffff,7294
8919694811bffff,2304
8919694e6b3ffff,3229
89196bb1ba7ffff,4066
8919694cea7ffff,8555
89196ba2b23ffff,3831
8919694f267ffff,4841
89196b3656bffff,1878
89196b94a4bffff,5893
8919696866fffff,6244
89196978863ffff,1778
89196b86c7bffff,2870
8919694adb3ffff,3782
89196b06377ffff,2662
89196ba6aafffff,3651
8919694b63bffff,3625
89196b16a5bffff,2464
89196baab57ffff,8543
89196bb9173ffff,9378
89196bb2a77ffff,5038
89196b0428bffff,7152
89196b32893ffff,9675
89196969da3ffff,650
89196b94863ffff,9527
89196959237ffff,5751
89196bb90cbffff,7466
89196ba58b3ffff,3871
89196b060c3ffff,2112
89196b84c7bffff,9386
89196942a2bffff,1596
89196979613ffff,9607
89196ba95a3ffff,4829
89196979083ffff,4123
89196b320abffff,2848
8919694deb3ffff,1218
89196b859cbffff,6343
89196b94113ffff,2481
891969796dbffff,7771
89196b9698fffff,9011
8919694c6abffff,2533
89196bb5983ffff,9263
891fa49204bffff,9783
89196bbb04bffff,666
89196bb544bffff,5510
89196ba12cbffff,4945
89196baae1bffff,9585
8919696a00bffff,7372
89196941347ffff,8337
89196bb8ddbffff,5699
89196bb964fffff,3207
89196b85d8bffff,9442
89196b86967ffff,18
89196bae427ffff,8797
89196baa5c7ffff,5662
89196941987ffff,8385
89196ba8497ffff,1382
89196945b3bffff,5974
89196ba4597ffff,5104
89196b84007ffff,3423
89196bb5cc7ffff,2018
891969631d7ffff,699
89196bb8a57ffff,5138
89196b965d7ffff,6747
89196baa683ffff,5501
89196941c4fffff,6953
89196941eb7ffff,7536
89196ba9e9bffff,917
891fa496cc7ffff,9225
89196949023ffff,3664
89196b06aafffff,2638
89196bae64fffff,1512
89196ba514bffff,2145
89196ba906bffff,3009
89196ba59bbffff,6763
8919694d077ffff,4417
89196baaa17ffff,3508
89196b85cabffff,2252
89196bbb023ffff,4172
89196bbb273ffff,2182
89196b94997ffff,2990
89196bb8587ffff,6609
89196ba4187ffff,5637
89196ba0587ffff,9749
89196ba119bffff,1714
89196bba30bffff,7406
89196ba8c23ffff,6944
891969614cfffff,7581
89196bb9e2fffff,3072
89196962277ffff,3268
89196ba617bffff,6108
89196b1410bffff,4608
89196bba1c3ffff,2021
89196bb8a8bffff,2056
8919694d2abffff,735
8919694a58bffff,8578
89196bae0c3ffff,4004
8919696104bffff,7261
89196bac36fffff,918
89196b33557ffff,2182
89196b16543ffff,1141
89196ba5357ffff,8484
89196bb0b6bffff,7655
89196ba202bffff,1552
8919694f327ffff,1229
89196bb166bffff,1992
89196bb9043ffff,5388
89196ba7143ffff,9113
89196ba4283ffff,8219
8919694e1bbffff,7248
89196978897ffff,693
89196b8512fffff,8237
89196948da7ffff,6530
89196baf393ffff,7907
89196ba9943ffff,2189
8919694a277ffff,8212
89196bb418fffff,8590
89196bbb407ffff,9626
89196baae5bffff,8764
89196b36597ffff,9396
891969592afffff,9277
89196b8650fffff,4135
89196959a17ffff,7566
89196bb6623ffff,7395
89196b15da7ffff,280
8919694dc17ffff,4602
89196bb6d5bffff,4850
89196979c73ffff,3136
89196ba0413ffff,5280
8919697aba3ffff,1953
89196b861b7ffff,269
89196bae0c3ffff,5482
89196bb9d77ffff,7021
8919696a493ffff,8938
89196bb2313ffff,4280
89196bb1103ffff,1567
89196ba0ed7ffff,3213
89196baf463ffff,6201
89196bb313bffff,2639
89196b94cc3ffff,3123
891969453cfffff,8013
89196bb5e77ffff,5202
89196bb9e3bffff,7436
89196b858d7ffff,293
89196b8682fffff,4741
89196baf153ffff,8949
89196b85a97ffff,4348
89196978a53ffff,7395
89196baf053ffff,5299
891969491d3ffff,194
8919694e2afffff,6539
89196bb4bb3ffff,8376
89196b1654bffff,8836
89196bb5aa7ffff,4249
89196949d37ffff,3307
8919694c917ffff,8882
891969480b3ffff,5824
89196baad17ffff,8980
89196961593ffff,4907
89196bb329bffff,5031
89196ba3393ffff,1119
89196b32a13ffff,5598
89196b84d9bffff,2401
89196bb32d3ffff,7154
89196b9610fffff,2438
89196bab1a3ffff,4682
89196bb7313ffff,1263
89196b84ba7ffff,1556
89196960077ffff,9071
89196969db3ffff,4745
8919694b20bffff,4247
8919694833bffff,1275
89196bb4e67ffff,2775
89196b96b23ffff,2985
89196bac26fffff,608
89196ba52c3ffff,9229
89196ba2e47ffff,6667
89196ba5213ffff,3291
89196bb6247ffff,5545
89196b87513ffff,4545
89196baf487ffff,3022
8919694ee13ffff,9874
89196ba112fffff,2830
89196bb436fffff,4117
89196bad917ffff,2071
89196bac487ffff,4417
89196bb644bffff,9770
89196b04037ffff,6027
89196961663ffff,5257
89196ba8c87ffff,2590
89196bab167ffff,6451
89196b861b7ffff,9864
89196baf58bffff,9441
89196bac35bffff,2925
89196bad363ffff,3954
8919695950fffff,3802
891fa492d33ffff,6420
89196ba958fffff,4208
89196978b47ffff,7161
89196961097ffff,3646
89196b05c6fffff,4332
89196b8650bffff,3517
89196b37597ffff,3258
89196bb8c5bffff,7676
89196bb46c3ffff,8625
89196958877ffff,4837
89196bade47ffff,8772
8919697aa33ffff,6760
89196bb62d7ffff,7296
89196bb8133ffff,1572
89196b8619bffff,6813
89196b96803ffff,5866
89196b30403ffff,4268
89196bacb27ffff,8702
89196958b27ffff,2951
89196ba30a3ffff,6278
89196ba9887ffff,2661
89196bb1487ffff,8625
89196ba444fffff,9745
89196bb9103ffff,5398
89196b0688bffff,6065
89196bab1d3ffff,1805
89196ba4063ffff,4916
891969428afffff,7968
89196b869a3ffff,8277
89196bb5d77ffff,8883
891969404c7ffff,9984
89196ba328fffff,7814
89196ba9937ffff,3015
89196b300bbffff,1795
89196b94023ffff,1528
89196bb51cbffff,5619
8919696052bffff,6221
8919694a473ffff,1192
8919694e99bffff,9705
891fa493523ffff,4141
8919694e827ffff,1605
89196ba9637ffff,8741
89196979953ffff,2158
89196bb930fffff,878
8919697b28bffff,1128
89196948cafffff,4196
89196ba9167ffff,1004
89196bb230fffff,7645
89196b3a447ffff,3925
89196ba8da7ffff,1692
8919694c067ffff,6758
8919696a5c3ffff,7458
89196ba982fffff,1540
8919696311bffff,2727
891969790dbffff,9056
89196b36683ffff,7580
89196b96ec7ffff,3975
8919694943bffff,6499
89196ba2babffff,7911
8919696931bffff,446
891fa493477ffff,8871
8919694966bffff,9204
89196bb9c6fffff,9610
89196940593ffff,5142
8919694cdd3ffff,2813
8919696a067ffff,3553
8919696231bffff,1886
89196ba231bffff,4871
89196b140bbffff,337
89196945b6bffff,2020
8919696b343ffff,2624
89196b32357ffff,4021
89196bb5aabffff,5100
89196968633ffff,4608
8919694d387ffff,2076
89196bb6413ffff,4145
89196bba1c7ffff,9358
89196948cd3ffff,7298
89196b862a7ffff,8989
89196bb8c4fffff,158
89196ba4023ffff,6594
89196ba14cbffff,9124
89196bb498fffff,218
89196bb8303ffff,7863
8919695996bffff,5781
8919696a88bffff,2951
8919696b133ffff,3302
89196bb5247ffff,5230
89196baf207ffff,3886
89196ba0ccbffff,2331
89196bb6d2bffff,3651
89196b16573ffff,5056
89196b84877ffff,5255
89196b322c7ffff,4648
89196ba0c2fffff,6717
89196baf353ffff,4564
891969699afffff,367
89196bb56b3ffff,760
89196941653ffff,6699
891fa496643ffff,8258
89196978257ffff,1646
891969681d7ffff,752
8919694a0cfffff,2953
89196bb6d57ffff,6397
89196bb510fffff,866
89196bb5cd7ffff,4846
89196b14127ffff,9305
89196b14267ffff,7123
89196ba6b97ffff,3317
8919682cacfffff,9912
8919697b567ffff,3240
8919694830bffff,6307
8919694118fffff,5530
89196b84d4fffff,7976
8919697954fffff,8561
89196ba56cfffff,7727
89196ba8e4fffff,4731
891fa49244fffff,5556
89196b1612bffff,3016
8919694cd3bffff,9608
8919694d9abffff,6996
89196ba50abffff,568
89196bb060fffff,3140
89196bb8db7ffff,2976
89196ba644fffff,9945
89196bb0b6fffff,1353
89196ba213bffff,1043
8919682cb37ffff,6561
8919694f4d3ffff,8026
89196bba013ffff,9639
89196bb045bffff,5484
89196b1484bffff,8889
89196959e47ffff,7969
891969785bbffff,1355
8919694ababffff,43
89196ba6203ffff,2166
8919694b143ffff,7700
89196ba0ca3ffff,6365
89196ba6023ffff,3632
89196bb639bffff,2282
89196bbb697ffff,6512
89196bb5a3bffff,7297
89196ba11c7ffff,9817
89196ba939bffff,6973
89196bb1093ffff,3697
89196bb4d6bffff,9352
89196978663ffff,9666
89196bab693ffff,4891
891969482bbffff,8798
89196b1711bffff,41
89196baa873ffff,868
89196bb961bffff,896
89196bab457ffff,3317
8919694000fffff,6400
89196940383ffff,6836
89196969cb3ffff,3169
89196ba1ba7ffff,7752
89196bb99bbffff,6095
89196b96377ffff,9568
89196b0414fffff,1191
89196949107ffff,9621
89196bb63cfffff,2644
8919694ad23ffff,2105
89196bb5e67ffff,6531
89196bad423ffff,2553
8919694d363ffff,1029
89196bb068fffff,1473
8919697b177ffff,2086
89196bb2233ffff,9220
8919697896bffff,8212
89196968593ffff,6100
89196b305c3ffff,250
89196ba63c3ffff,8512
8919694d95bffff,4822
89196979b43ffff,5503
89196b334d7ffff,4484
89196ba3563ffff,9003
8919696b273ffff,7724
89196b3262bffff,4312
89196ba6493ffff,408
8919694cb97ffff,7732
89196969d27ffff,4821
89196b86cafffff,2878
8919694ce7bffff,4337
89196bada2bffff,674
8919694068fffff,3156
89196ba1b53ffff,1770
89196ba9957ffff,4577
89196ba518bffff,6277
89196979d4fffff,9163
89196b86967ffff,2221
8919694996bffff,7451
89196b86d07ffff,2919
89196ba8ec3ffff,9628
89196959943ffff,4578
8919696a67bffff,1745
89196b36087ffff,1422
8919694a2cfffff,9231
89196ba83a3ffff,3291
89196bb258bffff,809
8919694520bffff,426
8919697818bffff,638
89196b064d7ffff,7987
89196b9688fffff,4804
89196978b2bffff,4227
89196bb6c77ffff,1941
89196bb12abffff,6620
8919696a1cbffff,2584
8919696998fffff,5637
891969698a3ffff,947
89196bb86c7ffff,3360
89196b33123ffff,1742
89196968423ffff,174
8919694aa07ffff,3753
89196baed37ffff,4613
891fa496587ffff,3615
89196b1662bffff,1311
89196bae587ffff,620
89196ba9ca3ffff,7097
89196ba4687ffff,8205
89196bb1aafffff,421
89196bae4abffff,9218
89196ba65abffff,4753
89196b9688bffff,6902
89196b0e96bffff,214
89196bba9a3ffff,2296
89196ba150fffff,8758
891969452abffff,8289
89196b05d0fffff,5635
89196b3646fffff,3119
89196b043d7ffff,6864
89196bac59bffff,4895
8919694110fffff,6038
8919694d4abffff,518
89196bb220fffff,4729
89196bac4bbffff,3848
89196ba8cdbffff,4029
89196ba9037ffff,5837
8919694abdbffff,9177
89196958907ffff,3246
89196bbb343ffff,6085
89196ba50cbffff,6461
8919697a34bffff,2144
89196b06a63ffff,451
8919694e637ffff,9644
89196979297ffff,512
89196bad99bffff,3246
89196978bc3ffff,6457
8919697ac0fffff,4049
8919696a393ffff,5573
891969695dbffff,3291
8919697ab77ffff,8610
89196940c07ffff,7563
89196b3a40bffff,4257
89196b141abffff,6961
89196ba883bffff,6100
891969493cfffff,4992
89196b05aa7ffff,2165
89196b85b53ffff,2380
89196ba0523ffff,5855
8919697b30fffff,6691
89196bbb183ffff,5672
89196b06a2fffff,9061
89196969607ffff,4608
89196b0423bffff,3778
89196b16093ffff,1310
89196ba43cfffff,2188
89196bb2a1bffff,9223
8919694f203ffff,6319
891969416a7ffff,1047
89196b87597ffff,4237
89196b3258fffff,3639
89196ba726bffff,2980
89196bb0d27ffff,2081
89196969947ffff,6962
89196ba8d33ffff,5788
89196ba4b27ffff,390
89196b0680bffff,9297
8919697b23bffff,6702
8919694b383ffff,5057
891fa4974a3ffff,307
8919694e407ffff,6545
8919696352fffff,1644
89196bae557ffff,594
891969403c3ffff,8055
8919694b423ffff,9492
89196ba532fffff,5026
89196bb3183ffff,8902
89196ba0633ffff,9985
89196bb434bffff,2061
89196968643ffff,5445
89196bb4907ffff,5952
89196b16187ffff,5175
89196ba22b3ffff,9938
8919697ab2bffff,872
8919696948bffff,2947
89196941b4fffff,5394
8919696004fffff,8162
89196978a3bffff,1481
89196ba04cbffff,1801
89196949e6bffff,915
89196bb5067ffff,3583
89196bba68bffff,9987
8919694d447ffff,3065
89196bbaecfffff,32
89196bb614bffff,4131
89196baac8fffff,4234
89196ba2dafffff,3338
89196941dd3ffff,9586
89196ba8c9bffff,8295
89196bb1893ffff,2171
89196baf2abffff,1821
891969416cfffff,2453
8919682cb8bffff,4165
89196bae5c7ffff,1112
89196962a0fffff,2214
8919695892bffff,5841
89196bb5357ffff,4728
8919696131bffff,1398
8919694a967ffff,5612
89196b8406bffff,8396
89196940b0fffff,358
8919694c6cfffff,7396
89196bad937ffff,5694
89196bb0d87ffff,5255
89196b14b6fffff,832
89196945bc7ffff,5352
891fa492987ffff,9198
89196bb5813ffff,1789
89196969e4bffff,4764
89196baf54bffff,8592
89196948ea3ffff,3307
8919682c867ffff,9179
89196ba61b3ffff,7346
89196badcbbffff,4442
89196ba6ba3ffff,7373
89196bac977ffff,9697
891969589cfffff,7926
89196bb668fffff,557
89196959693ffff,1630
89196b16eb7ffff,2863
89196bb8487ffff,1691
89196bb9a0fffff,3325
89196b94153ffff,4963
89196979427ffff,8372
89196ba6693ffff,5020
89196b33693ffff,3784
89196b85c9bffff,2131
89196b86433ffff,5437
89196bb5393ffff,1552
89196ba03dbffff,2323
8919697814bffff,945
89196bbac8bffff,2053
89196bad50fffff,9375
89196b14383ffff,805
89196ba32b3ffff,6916
89196baf4dbffff,5012
8919694c857ffff,6871
89196bb9437ffff,5506
89196bb64c3ffff,928
89196b141afffff,7782
89196bba34fffff,9679
89196ba4a3bffff,9485
89196b17137ffff,2658
89196bb93cbffff,8586
891969413afffff,1901
89196bb4e53ffff,2724
891fa4934a7ffff,7447
89196b86837ffff,5831
8919694226fffff,3068
89196bade1bffff,6331
89196bb856fffff,7654
89196ba505bffff,5839
8919694b37bffff,417
89196ba6e27ffff,523
89196bb95d3ffff,8788
89196ba8197ffff,5020
89196941a97ffff,7163
89196bb220bffff,1702
89196b14453ffff,2427
89196bb84c3ffff,8435
89196b85c3bffff,7265
89196baad13ffff,4302
89196958b8fffff,2950
8919696356bffff,2550
8919694e65bffff,2027
891fa49252bffff,8396
89196baaed3ffff,1795
89196bb2e1bffff,5726
8919694366bffff,3970
89196ba2593ffff,9325
89196b144abffff,9138
8919697b4b7ffff,6439
89196ba8c6fffff,5808
891969633bbffff,1169
89196bb2087ffff,7131
89196bbb46bffff,9898
89196b1424fffff,8605
89196bb4e23ffff,8966
89196bba413ffff,3767
89196ba33abffff,9794
89196ba26afffff,62
89196bb05afffff,8010
8919694197bffff,4369
89196b94967ffff,6805
89196b320cbffff,346
89196bb1ec7ffff,9902
89196bb51cfffff,7648
89196badd57ffff,2384
8919694eb23ffff,4068
89196b96393ffff,7095
89196bb9dafffff,6001
8919694e3cbffff,7650
89196bba3c7ffff,3843
89196bb494fffff,1710
8919696947bffff,2451
